esr_bps_hz,cdf,window_index,window_style
98.17832025336386,0.08333333333333333,48,solid
100.01626238950779,0.16666666666666666,48,solid
100.7578507466185,0.25,48,solid
101.13069594791287,0.3333333333333333,48,solid
103.10620859881382,0.4166666666666667,48,solid
105.04228026444538,0.5,48,solid
106.03155405238424,0.5833333333333334,48,solid
106.56018807040641,0.6666666666666666,48,solid
107.26289970988371,0.75,48,solid
109.87117041132815,0.8333333333333334,48,solid
110.88023014580834,0.9166666666666666,48,solid
113.91551567775798,1.0,48,solid
